tf,importance_mean,rank
GFI1B,8.236690159306322e-05,683
DNMT3B,8.20802637115252e-05,684
BTG2,8.1539513401218e-05,685
CTCF,8.150708595382405e-05,686
POU5F1,8.089499029487106e-05,687
TTF1,8.052342047387191e-05,688
NR4A2,8.034024663381636e-05,689
PROP1,8.021014377867391e-05,690
NR1I3,7.913890772775203e-05,691
PPARGC1A,7.900920586783313e-05,692
NUPR1,7.869619908257465e-05,693
GLI1,7.86480347723241e-05,694
SMARCA5,7.843814830140032e-05,695
KLF10,7.810162689090497e-05,696
EWSR1,7.806583404967535e-05,697
SON,7.79832429901889e-05,698
ARID3A,7.782182631514574e-05,699
KLF5,7.778644259581074e-05,700
NEUROG3,7.753764296195261e-05,701
TFAP2D,7.661146990110204e-05,702
SALL3,7.65044397386722e-05,703
VSX1,7.619403354545173e-05,704
HOXC13,7.46896974716678e-05,705
HNF1B,7.451285164038244e-05,706
TFAM,7.176768768042139e-05,707
MSX1,6.967718475910563e-05,708
HIVEP3,6.894494741300839e-05,709
SNAI1,6.856028039175561e-05,710
BCL3,6.853201513780677e-05,711
HOXB5,6.709675562888151e-05,712
ZFPM2,6.697410059807612e-05,713
TCF7L2,6.677407671547412e-05,714
IRF8,6.632161544637619e-05,715
KLF4,6.591963734283185e-05,716
ZFPM1,6.579147784543349e-05,717
PBRM1,6.54992576081461e-05,718
TAF1,6.397957280046887e-05,719
SOX9,6.373813213355162e-05,720
MEOX2,6.359566827942048e-05,721
POU4F1,6.303172930853235e-05,722
TOX3,6.297018190706743e-05,723
SP6,6.201801499534037e-05,724
NR1H2,6.187855115618304e-05,725
FOXA1,6.155910887302566e-05,726
DACH1,6.097807523684479e-05,727
BCL6,5.9754534294745895e-05,728
GATA2,5.959279420917879e-05,729
HEY1,5.7648496246629016e-05,730
PBX1,5.7482759959658445e-05,731
TBPL2,5.7236498766079855e-05,732
SMARCC1,5.714277103558715e-05,733
GABPA,5.3917989413192075e-05,734
LITAF,5.319973414039871e-05,735
MXI1,5.30754949095629e-05,736
LMX1A,5.270355475686577e-05,737
SP4,5.230253658834853e-05,738
MTA2,5.229146323711594e-05,739
ZBED1,5.023579891864453e-05,740
NR0B1,4.902882238543395e-05,741
HNF4G,4.814592212758753e-05,742
SOX17,4.785627291942712e-05,743
MAFA,4.7694180176105157e-05,744
BHLHE41,4.736483048983439e-05,745
TSC22D1,4.662217049061274e-05,746
NR2C2,4.646360446431021e-05,747
ZBTB14,4.610185987124196e-05,748
KLF9,4.50996307498375e-05,749
PDX1,4.18993296871363e-05,750
BACH2,3.867370985663897e-05,751
NR2F6,3.8287769129612336e-05,752
HDAC9,3.788360482371081e-05,753
NR1H4,3.75896730455077e-05,754
SOX4,3.671881864649022e-05,755
DLX1,3.536120406099849e-05,756
NHLH2,3.5184732984593445e-05,757
SATB1,3.4295021516134675e-05,758
GATA3,3.352525981889593e-05,759
GFI1,3.316227132102361e-05,760
RFX2,3.313908237409934e-05,761
POU1F1,3.1145712191349766e-05,762
NRL,2.9195208468375094e-05,763
NFX1,2.8906351929950088e-05,764
IKZF1,2.8181224198783294e-05,765
NR1D2,2.7126639463447052e-05,766
ZNF160,2.6966444405689337e-05,767
NR6A1,2.6124003238089355e-05,768
ZNF76,1.974227414102574e-05,769
PKNOX1,1.8691430209369784e-05,770
FOXN4,1.605898868511419e-05,771
