drug,HR,pvalue,padj
fli-06,1.1339563530166497,0.554988610004576,0.6609617437667666
inosine,1.2224665914320973,0.5564674883868979,0.6621780063288168
florfenicol,1.1042893706642223,0.5593688008304325,0.665083529007096
4-pyrimidinecarbonitrile,1.108778095861287,0.5602281074871265,0.6655583510130312
frentizole,1.1192627812020788,0.5617111217178734,0.6667727589218726
taurine,0.9010370016573859,0.5665421836738951,0.6719561801443656
costunolide,1.0841750427672456,0.5693056683732088,0.6746808371302484
mtpg,0.8793677895398868,0.5700796716638148,0.6750452413236825
cimetidine,1.1835982443234823,0.5730273330331037,0.6779808265730999
gw-405833,1.088812915871153,0.5747108432098487,0.6794171487946495
cgp-37849,1.118027606485337,0.5798992106296472,0.6848597615663742
oxonic-acid,0.8919499477714363,0.5802612769041982,0.6848597615663742
chir-99021,1.068737945489091,0.5810326337197573,0.6852112640525582
bardoxolone,1.186475600983208,0.5817474896409753,0.6854956168652209
resiquimod,0.735190098023383,0.5835233193166564,0.6870286762011406
triclabendazole,0.8570092402692878,0.5884529831852205,0.6922694850967595
unc0631,0.7687117902990421,0.590012915743619,0.6935407709837667
omeprazole,0.8855053329406923,0.5931704665835469,0.6966864165149289
jnj-7706621,1.2069773813033458,0.5974115604035075,0.7010985627768657
pf-573228,1.0906832927575345,0.5999948925819734,0.7033064943197301
tpca-1,0.8805834970266758,0.6002650452556093,0.7033064943197301
kynurenic-acid,1.0673820869086736,0.6011955045841222,0.7038267759977548
mln-8054,1.1465797102444164,0.6025929684192344,0.7048925022656687
gtp-14564,1.1063435495564289,0.6038245362408439,0.7050209946424161
erythritol,1.1021123325079591,0.604157048300614,0.7050209946424161
valnemulin,1.1786493548976622,0.6043658349714611,0.7050209946424161
lidocaine,0.9026551205962601,0.6046517307195842,0.7050209946424161
riociguat,1.0820281127521374,0.6080092448085895,0.7083650380338399
anisomycin,0.7697117354590128,0.6094023255304787,0.709416866486406
lomefloxacin,1.13569958448979,0.6110527050485288,0.7097761296368813
tu-2100,1.1049639782853997,0.6112627193217179,0.7097761296368813
ecamsule-triethanolamine,0.9207460448498844,0.6116328452246009,0.7097761296368813
alogliptin,0.9126938834570877,0.6116730018363448,0.7097761296368813
uh-232-(+),1.0903917359126987,0.6148928243489526,0.7129406384879282
inc-280,1.225023361651556,0.6178216756589481,0.7157629821285011
nvp-tae684,0.8738401082310178,0.6187550606929095,0.7162708582581121
atiprimod,1.2036897995236184,0.6200318735644236,0.7171751567128065
cytarabine,1.121644089966047,0.6215720065050494,0.7178603386177268
danusertib,0.8801522961723689,0.6216164507864628,0.7178603386177268
forodesine,0.8594070916836439,0.6236296525261156,0.7191903866670093
tyrphostin-ag-99,1.1907587609877024,0.6237622220228727,0.7191903866670093
clebopride,1.0941235507926705,0.6267370744394567,0.7220450212690238
fexinidazole,1.074940021751608,0.627529949129626,0.7221360789648675
carboxyamidotriazole,1.1700147174834972,0.627814227600417,0.7221360789648675
berberine,1.170070876447206,0.6347110981063366,0.7294892446067268
delanzomib,1.2723630376580066,0.6362934918996659,0.7307275260149337
abt-737,0.9098043921628762,0.6373508026098011,0.7313613095768297
creatine,1.0730322326389465,0.6398744170390007,0.7336753418822775
cariporide,0.9373213345924709,0.6416345441078712,0.7351109939224779
skepinone-l,1.0726140759409133,0.6436581139971391,0.7368459580331174
wz-4002,0.9399317982705384,0.6482474562306209,0.7415130981547102
digitoxigenin,0.8380389147197127,0.65663931632994,0.7495004348986676
stemregenin-1,1.0684496776343015,0.6570251590589176,0.7495004348986676
tazemetostat,1.0947857151344094,0.6571573098722907,0.7495004348986676
idra-21,0.9350699454540483,0.6573020400044293,0.7495004348986676
saxagliptin,1.0891966094130097,0.6607235198150356,0.7528086087971312
ly2801653,0.8384944611198573,0.6620467072970031,0.7537227265607895
4-methylgenistein,1.06791588178473,0.6629255643226153,0.7541299462066229
nexturastat-a,1.0536204131470157,0.6666090546568675,0.7577245106743812
pj-34,0.9139788876337098,0.6682387946792918,0.7589807974104673
prednisolone,1.046838594692706,0.6699879575706454,0.7597848194328319
candesartan,0.9311962314992703,0.6699968414625388,0.7597848194328319
k-858,0.8735296589843506,0.6713660666440768,0.7605129111622333
nicorandil,0.923776395866107,0.6716900486975357,0.7605129111622333
trometamol,1.0755910205058736,0.6724447780061903,0.7607721608873786
az20,0.8296509800449474,0.6759439961890441,0.7641335644418334
1-azakenpaullone,0.9447829822544997,0.6775949040780136,0.7654018939897623
thiram,1.1232522688683229,0.6858847634505014,0.7741616635825863
pindolol,1.0746729287883492,0.692225927257127,0.7801787752011855
clofarabine,0.8970712458669033,0.6922940893975966,0.7801787752011855
cilostamide,0.91989590006694,0.69610109954716,0.7838585922527164
mechlorethamine,0.9157552617592504,0.6966981493671768,0.7839208570251204
tanshinone-i,0.9095779433381282,0.6979776858664553,0.7847503585460457
sodium-glucoheptonate,1.056824036686219,0.7031160763279329,0.7894438330901451
prt062070,0.9562181221449215,0.7036399765849993,0.7894438330901451
pranidipine,1.048151368020618,0.7037889044134673,0.7894438330901451
tak-901,1.1348371395506442,0.7049651556071602,0.7901507204984979
clofoctol,1.1092201507261925,0.7058967359612784,0.7905824898885216
mibampator,1.1208105271510163,0.7101525002148965,0.7947336951360829
r406,0.9315005616878939,0.7114056435760754,0.795520839454854
1-phenylbiguanide,0.9407063563384452,0.7160693626381637,0.8001176584844963
pci-24781,0.8325457550651633,0.7208710573131585,0.8048614351328243
nilotinib,1.0723809469742567,0.7253590163242261,0.8085728449743388
k-strophanthidin,0.8891853282447503,0.7256347422007896,0.8085728449743388
sb-657510,0.955453352040742,0.7258715450046068,0.8085728449743388
temozolomide,1.0833920270406772,0.7279726625321565,0.8102895712954081
navitoclax,1.083878627495591,0.7300273895396655,0.8115756866615282
calcitriol,0.9273781096014213,0.7307588838768608,0.8115756866615282
cyproheptadine,1.0854981824342493,0.7313244732205546,0.8115756866615282
naproxen,1.0673421049389942,0.7318976885290567,0.8115756866615282
vismodegib,1.2504685539967335,0.7319324610181717,0.8115756866615282
ru-58841,0.9464511897115105,0.7348497525887296,0.8141865176078804
bendamustine,1.0799507112753668,0.7375535381075102,0.8165569775375419
ro-10-5824,0.9397490238666345,0.7400388501936788,0.8186821225001935
azd3463,0.8895143913852567,0.7410117800482368,0.8191321968906025
ve-821,0.9439482333936465,0.7420723476689275,0.8194614589974543
sangivamycin,0.8160877581720185,0.7424422755671475,0.8194614589974543
nms-1286937,1.211461777974703,0.7435070094511036,0.8197253433386087
doxycycline,1.067596891610493,0.743814357846298,0.8197253433386087
dofetilide,0.9324844049748866,0.7452860754386509,0.820224248895201
pd-173074,0.9568240198807525,0.7454007514147818,0.820224248895201
cobimetinib,0.9282783318800272,0.7464260481412857,0.8207283371279942
pd-198306,0.9238419252109504,0.7497032207555145,0.8237058165780027
nitarsone,1.0683750363373816,0.751044861389566,0.8245538045756465
tacrolimus,1.068589187838562,0.7518335272824582,0.8247938695812865
hexylresorcinol,0.9370522140328461,0.7539927048194242,0.8265359423285658
adefovir-dipivoxil,1.1025214729034851,0.7550416861290357,0.8270592882882019
tenovin-6,1.131983809625594,0.7570501047469769,0.8280409169246549
y-27632,0.9261493814299359,0.7570823310928255,0.8280409169246549
brefeldin-a,1.2108374833696471,0.7597950863204006,0.8303802793849091
guanidine,1.0654572825070237,0.767698554464034,0.8383847609882695
fg-4592,0.9543471740371028,0.768373868055692,0.8384894321844542
theophylline,0.9383637087692976,0.7698438227552675,0.8394604457625261
drospirenone,0.9374864392404474,0.7722358708968244,0.8410637310829872
halofuginone,1.1556404317736872,0.7730461426113518,0.8410637310829872
ots167,0.8799059301716148,0.773057886897286,0.8410637310829872
tg-100713,1.0799810511285575,0.7763404999819208,0.8440005285303076
dexamethasone-acetate,0.9645568027452661,0.7780256460406674,0.8451975298955298
thiamine,0.9453402176254374,0.7800517590688358,0.8467628622450154
icg-001,0.9377452371247692,0.7836069318531034,0.8499844305782913
azd2858,1.0667549173455448,0.786533150563905,0.8525194523340603
ginkgolide-a,1.0504592079598931,0.7907911762173387,0.8563108343460942
methyldopa,0.9296293598691032,0.7912146409956655,0.8563108343460942
sb-218078,0.9440825379687596,0.7927078576771425,0.8572857025850712
clomifene,0.9375567290607892,0.793793928277602,0.8578191293634728
u-0126,0.9525745789462274,0.7948678017434714,0.8581416093881041
carboplatin,0.9634869338479575,0.7952784368966467,0.8581416093881041
midostaurin,0.890704605390681,0.8008281077310888,0.8634860446251009
altretamine,1.048024658359132,0.8038864948664854,0.8661383157645602
nu6027,1.0490046570419833,0.8075224104052697,0.8694084284646021
nh125,1.1098118528039589,0.8089631996516198,0.8698100371285798
am-580,1.0543522232348062,0.8090976572046085,0.8698100371285798
fluticasone-propionate,1.0400349033544087,0.8116856066957194,0.8719443748245775
cyclosporin-a,0.9577754423176994,0.8146660917596362,0.8737151077803688
gambogic-acid,0.8733612251022758,0.814886844305677,0.8737151077803688
noretynodrel,0.9437812448742484,0.8159242382455858,0.8737151077803688
wp1130,0.850154850083815,0.8160048624559656,0.8737151077803688
proscillaridin-a,0.8718959547998208,0.8163530239938206,0.8737151077803688
sufentanil,1.0477961677137468,0.8211065415431377,0.8781531157523432
cladribine,0.9435411638315759,0.8219720289745033,0.8784294873900341
ubenimex,1.048001860512015,0.8229086845981324,0.878781451375275
iem1754,0.9440774553545229,0.8244167105046404,0.8797426106933737
regorafenib,0.9514985935921577,0.8260479778035568,0.8808337685200786
chlorquinaldol,0.9583070130977823,0.8299794824378162,0.8843743086064212
rabeprazole,1.0467613306192398,0.8343442552871019,0.888067069012933
azomycin-(2-nitroimidazole),0.9586921439750559,0.8346725735021346,0.888067069012933
gefitinib,0.9617871296136848,0.8433093532988829,0.8965970861304068
u-18666a,1.0328496091348915,0.844295963692627,0.8969869746426073
epinastine,1.0331768158778687,0.8467242993083139,0.8989068680111008
mercaptopurine,0.9743193809642289,0.8494200831265823,0.9005211409448024
telatinib,0.9681126667456297,0.8494895351690775,0.9005211409448024
enoximone,1.075103793726398,0.8517964511342243,0.9023056111209535
carvedilol,1.0363160606641943,0.8534766221756139,0.9031249123358635
pp-1,0.9814492447822905,0.8538181617660409,0.9031249123358635
foscarnet,0.9761065553032866,0.8585126794833916,0.9070181373441515
mg-132,0.8877888301490001,0.8587524866354441,0.9070181373441515
azalomycin-b,0.9122185931716709,0.8602330954125299,0.9073751820496476
ast-1306,1.0353237652604874,0.8603446784879865,0.9073751820496476
midodrine,0.9692601885732246,0.8645453488158632,0.9111413836391509
baicalin,0.9644754355087163,0.8653141558597764,0.9112879064986147
palmitoylethanolamide,1.0329627496898532,0.8662010947582637,0.9115585339019692
benzyldimethylhexadecylammonium,1.0399222484982054,0.8669479974591836,0.9116815060490107
iodipamide,0.9605318465892498,0.8676933719043933,0.9118026936424526
12-o-tetradecanoylphorbol-13-acetate,1.0145701488631542,0.8698150526485436,0.9124611702695902
pfi-1,0.949743049526003,0.8703107795768497,0.9124611702695902
oxcarbazepine,1.0253657446017512,0.8707091570758471,0.9124611702695902
danazol,1.0344203001990262,0.8711374665999077,0.9124611702695902
oxazepam,0.9738331082341891,0.8714729352540245,0.9124611702695902
salidroside,0.969664511437158,0.8723653632783333,0.9127351270164484
cx-5461,0.951510343258299,0.8738085381910425,0.9135845048861552
darapladib,1.0622949858106918,0.8806755447117242,0.9200992875074836
p5091,0.9613960455688965,0.8813441084001996,0.92013342341637
3-amino-benzamide,0.9639770316682611,0.8825990177017646,0.9207792203420717
bms-707035,0.9832842065740945,0.8850546144028717,0.9226758119891608
puromycin,0.9425488805695535,0.8956542341704012,0.9330537630270488
tasisulam,0.9234437360617687,0.896762134805726,0.9335358338589105
bi-78d3,0.9313820138841225,0.8980725418003616,0.9340403251858824
zk-93423,1.0255106888242016,0.8989274052824561,0.9340403251858824
ercalcitriol,1.0219167218942762,0.8994282137103173,0.9340403251858824
tg100-115,1.029122562676059,0.900013321086184,0.9340403251858824
r306465,0.9472690285862767,0.9004742595952356,0.9340403251858824
onx-0914,1.0708739560705434,0.9026667581027303,0.9356438388070565
echinomycin,0.9540014766707717,0.903596461230522,0.9359370647104976
chlorambucil,1.0280234682928815,0.9088432820369569,0.9406983040826012
bumetanide,0.9797295280623354,0.9099919381619203,0.9412139632025008
aminopurvalanol-a,0.9823644696383453,0.9115413880892789,0.9421431346894189
mesna,0.9834804031554145,0.913471093976037,0.9434637209017313
pazopanib,0.9810200016430836,0.91533585255132,0.9445835689272069
stattic,0.9320556111349112,0.915860917211383,0.9445835689272069
canrenone,1.0187851371979098,0.9169618767321855,0.9450454669739832
7-nitroindazole,0.9831569196398889,0.9233396823474368,0.9509412956275737
clobetasol-propionate,0.9915211010152997,0.9247538669543789,0.9517203737432335
telotristat-ethyl,0.986031017493797,0.9266611221434752,0.9530054326521737
phenylmercuric-acetate,1.0499530515856694,0.9327384379241429,0.95814515855248
amisulpride,1.0215781431667732,0.9334806844759228,0.95814515855248
batimastat,0.9716616771287696,0.9336452477947456,0.95814515855248
deferasirox,1.0147076928941425,0.9343956066097899,0.9582356079123784
estradiol-benzoate,1.0161162893316888,0.9350989297027632,0.9582777275353388
e7449,0.9867570430846684,0.9360620890393179,0.9585858760367254
flufenamic-acid,1.0135624604549103,0.9367962816597007,0.9586592783320984
loxistatin-acid,0.9857546157679926,0.9466425432694964,0.9657717627794383
ipsapirone,1.0173187750417123,0.9487522144503203,0.9657717627794383
chlorhexidine,1.0210665919141,0.9495380314801952,0.9657717627794383
gsk-3-inhibitor-ix,1.0083631277705472,0.9499794645417192,0.9657717627794383
sevoflurane,0.9894950472293679,0.9501488724051983,0.9657717627794383
lappaconite,1.0285808497720972,0.9502610071519609,0.9657717627794383
chlorindanol,1.0126249134887628,0.9510278602252402,0.9657717627794383
homosalate,1.0121091395676738,0.9513060243725279,0.9657717627794383
crystal-violet,0.988085043662602,0.9514749659168091,0.9657717627794383
bms-986020,0.9927601634514982,0.9516423916257473,0.9657717627794383
amsacrine,1.019167314159374,0.9519807573740015,0.9657717627794383
cabozantinib,1.0100977981698434,0.9523153695919616,0.9657717627794383
resminostat,0.9910735327286524,0.9529655837655466,0.9657717627794383
darifenacin,0.9857018358614449,0.9530905855211044,0.9657717627794383
pterostilbene,1.0130488061126075,0.9565640505981448,0.9686131429079884
bifemelane,1.0110361860885035,0.9578545768411199,0.9692416592231471
zolmitriptan,0.9911041021693415,0.9591844601662013,0.9699090942421336
ryuvidine,1.0352306672016491,0.9603662049364277,0.9704259068037786
ly2334737,1.0239748119250147,0.9627625071091777,0.972049637105412
brequinar,1.0248906674119433,0.96331664105678,0.972049637105412
foretinib,0.9826802328462837,0.9646683547352687,0.9727352678062257
pd-184352,0.9931730987541387,0.9658846139079061,0.9732834514796241
piperacetazine,1.0048805212805774,0.9669648346248121,0.973693887057831
ccg-50014,1.0120010360916345,0.9754820877599224,0.9815873303119665
sr-57227a,0.9953374818970324,0.976962591717945,0.9823939334370163
ici-162846,0.9965493176933774,0.977670732203191,0.9824232982625122
dichloroacetate,1.007962439654335,0.980810198533092,0.9848940716706345
protirelin,0.9958356434075659,0.9845065344754784,0.9879202187142977
pf-3845,0.9986054519540803,0.991460172969325,0.9942085033171264
mek162,0.9987162661877297,0.9959850652101427,0.9969321658157412
s-methylcysteine,1.0010587250049157,0.9960216499175272,0.9969321658157412
sarafloxacin,1.0009435406041953,0.9962432009464836,0.9969321658157412
fr-122047,1.0002763174555833,0.9986512076310375,0.9986512076310375
