drug,HR,pvalue,padj
2'-meccpa,0.9770120208011981,0.7270482950493,0.8470522406894825
bms-707035,0.9753779329416069,0.7303615922596187,0.849328180716578
pfi-1,0.9348713752805953,0.7304707205149411,0.849328180716578
saxagliptin,1.0428129003869753,0.7307626710381062,0.849328180716578
at7867,1.034218299980721,0.7354396897137419,0.853921503351083
arcyriaflavin-a,1.0411057333235245,0.7358950343322739,0.853921503351083
anastrozole,1.0325226346168845,0.7395240945130652,0.8574450038144273
ercalcitriol,1.0362011965824465,0.7414865536419809,0.8583718668191257
bardoxolone,1.0663553524996359,0.7415099056834189,0.8583718668191257
valnemulin,1.0673828540883712,0.7442695312521204,0.8607288947871558
inosine,1.0725381575418895,0.7449370313624661,0.8607288947871558
r406,0.9621283167370779,0.7453305495288916,0.8607288947871558
mericitabine,1.0325813033561777,0.746684577835807,0.8616049315218601
cariporide,0.9724355010302381,0.747876189259054,0.862292307456455
pazopanib,1.0364902237140967,0.7497161142105895,0.8637254914512126
12-o-tetradecanoylphorbol-13-acetate,0.9829712700828377,0.7507579900975326,0.8641584368254317
sb-525334,1.0347913293741335,0.7515676076904093,0.8641584368254317
ipsapirone,1.0538161836722075,0.7518835328011185,0.8641584368254317
bi-78d3,1.113228947415068,0.7532647729528836,0.8650588305260496
wz-3146,1.0613598883321822,0.7556471963779702,0.8671066559547366
parachlorophenol,0.9640236315364784,0.7594031020264325,0.8707260607228589
cabozantinib,1.032422321617712,0.7601260247481093,0.8708648913780793
wp1130,0.8771353052671265,0.7649501723218027,0.8756984963209244
pr-619,0.9284217414054295,0.766945702428886,0.8772888785886152
stattic,0.8849817287132539,0.7683118082523244,0.8781573353405319
pp-2,0.9745561793651386,0.7700010521009095,0.8793934667640222
loxistatin-acid,1.038984216294507,0.773116087880923,0.8816876214948565
sufentanil,1.0377292890221534,0.7732284669502232,0.8816876214948565
dicycloverine,1.0388684025150807,0.775554207795626,0.8836432588033629
lasalocid,0.9069566435072721,0.7767548092259666,0.8843148772226386
thonzonium,0.9192569183810985,0.7794342714503157,0.8866677600539362
zk-93423,1.0349109583014846,0.78194420338302,0.8888242437511625
niclosamide,1.0462821694116755,0.7839823809062726,0.8904415268221165
tenovin-6,0.9346284193856726,0.7852043302823541,0.8911299340537777
homosalate,0.9670419831138406,0.7868886705213024,0.8923416193137339
palmitoylethanolamide,1.0327184111799093,0.7877458469783716,0.892614127312219
cladribine,0.9577610679540349,0.7887430318433488,0.8930447316723988
darifenacin,0.9603945141890607,0.7911214923538028,0.8938866713407434
costunolide,1.023627848401047,0.7912291089656823,0.8938866713407434
pf-3845,1.0211362102312642,0.7913398935642656,0.8938866713407434
lomefloxacin,0.9611080919134495,0.795773977788647,0.8981941855383558
stemregenin-1,1.0240152980947308,0.7966089275479609,0.8982985583212257
leucovorin,0.9750499623277568,0.7971080503693531,0.8982985583212257
atiprimod,1.0613159081013612,0.7995130564359975,0.9003076985703411
nicorandil,0.9711821496760719,0.8002938927294643,0.900381886007763
oxonic-acid,0.9676708395240126,0.8008304215182439,0.900381886007763
u-18666a,1.0262606198419397,0.8014456594181055,0.900381886007763
4-methylgenistein,1.0233163135357233,0.8039970102221146,0.9012620009939867
chlorambucil,1.0377741175183552,0.8055912453580669,0.9012620009939867
d-serine,0.9700744439115172,0.8057578968060088,0.9012620009939867
alogliptin,0.9724642863289733,0.8060895262653861,0.9012620009939867
ly2334737,0.9251435707803997,0.8062636423158481,0.9012620009939867
pilaralisib,1.0308119075545668,0.8064016238288183,0.9012620009939867
salidroside,1.0292917184735746,0.8070826224547816,0.9012620009939867
mubritinib,0.957334528875517,0.8081659366065888,0.9012620009939867
gs-39783,0.9729284826162716,0.8084759249983087,0.9012620009939867
thiamine,0.9708390300299578,0.8096229756912465,0.9012620009939867
delanzomib,1.0799646978201305,0.8102723379307589,0.9012620009939867
e7449,0.9752830123354909,0.8102924261494338,0.9012620009939867
icg-001,0.9655102714033748,0.8103260976455955,0.9012620009939867
4-pyrimidinecarbonitrile,1.0264124132536112,0.8138369683881728,0.9038225093101818
practolol,0.9576473293953325,0.8138774911065425,0.9038225093101818
bendamustine,1.034217958801528,0.8145349660344325,0.9038589692115214
tg100-115,1.033874516639306,0.8154947214347064,0.9040736697215943
epinephrine,1.025826910606294,0.8159780322435398,0.9040736697215943
r306465,1.0628264939649217,0.8183294629357204,0.9056011013785374
pf-573228,1.0241020222271415,0.8186083210802537,0.9056011013785374
erythritol,1.0270607420414497,0.8202576376545619,0.9067324688205891
nsc-23766,1.0357010390088466,0.821812983029113,0.9077583102619287
tyrphostin-ag-99,1.0510874233972372,0.8233462835918343,0.9087507282498506
foscarnet,0.9817312945364984,0.8244877568837955,0.9087507282498506
metoxibutropate,0.9775558526751814,0.8251842869759756,0.9087507282498506
vismodegib,1.0944468008448296,0.8252235362268858,0.9087507282498506
iodipamide,0.9672785476729577,0.8269619831686684,0.9099726156996679
ly2801653,1.0546672787117217,0.831300210930397,0.9140512197692131
frentizole,1.0259308256568005,0.8323756676815781,0.9145387935726983
3-amino-benzamide,0.9679034058560567,0.8331851851797527,0.9147336592982566
onx-0914,1.073820736495975,0.835302087097979,0.9163624867557055
ziprasidone,0.9826516818606464,0.836062614340189,0.9165019719320102
gambogic-acid,0.9284466685041806,0.8369344303719445,0.916711850944655
protirelin,1.027619165310977,0.8375211243599405,0.916711850944655
y-27632,0.9695356516169503,0.8390209885922083,0.9170486434628153
guanidine,0.9733150697272368,0.8390963399756514,0.9170486434628153
azomycin-(2-nitroimidazole),0.9755220345135331,0.841128747402732,0.9177941240178099
pf-04136309,0.977813098020862,0.8411941696116491,0.9177941240178099
darapladib,1.051083022575785,0.8418597517528468,0.9177941240178099
nilotinib,0.9757328849521014,0.8424228789397145,0.9177941240178099
adefovir-dipivoxil,1.038753120683121,0.8429498208843603,0.9177941240178099
proscillaridin-a,0.930235462594731,0.8446520871086634,0.9184878816515001
mibampator,1.0379969819984938,0.8448565103511725,0.9184878816515001
unc0631,0.9448571758340358,0.8483071503366761,0.9215468817846624
zolmitriptan,0.9795170289734362,0.8494396051856847,0.9218879266716073
mercaptopurine,1.0161893722587911,0.8507563271381074,0.9218879266716073
phenylmercuric-acetate,0.9341049639342418,0.850793593434398,0.9218879266716073
sarafloxacin,1.0237732071682661,0.8511695024417881,0.9218879266716073
nimorazole,1.0341557827036623,0.8531495197777998,0.9226710249763618
clebopride,1.021543927415265,0.8536264243647564,0.9226710249763618
dacinostat,0.9526751746745494,0.8538054612600887,0.9226710249763618
crystal-violet,1.0220741745053579,0.8552200073860768,0.9235099631997411
tg-100713,1.0303128990666088,0.8583126354839674,0.9261583769912758
ve-821,0.9811422100936268,0.8604110712028974,0.9277308644043163
trifluridine,1.0341614969449386,0.8627357910228822,0.9295448172822863
resiquimod,0.9423521320238883,0.8644288997376366,0.9306760550002678
carvedilol,1.0198716511988528,0.8669506204680119,0.9326970615741362
temozolomide,1.024292809592988,0.8678133235816128,0.9329315596007383
altretamine,1.019300629557707,0.8698480098307526,0.9339151216119944
azalomycin-b,0.9480597133084754,0.8701812260586917,0.9339151216119944
oxcarbazepine,1.0155547767552178,0.8706644775774571,0.9339151216119944
estradiol-benzoate,1.0193975738769785,0.8726482272091396,0.9349529664990307
epiandrosterone,0.9829881720193344,0.8729242969870009,0.9349529664990307
calcitriol,1.0216443722308675,0.874620442361145,0.9360767604264623
bms-986020,1.0117651974125366,0.876220047915638,0.9366179009673664
dihydroergocristine,1.0215209624673878,0.876420620532007,0.9366179009673664
telatinib,0.9836859410273774,0.8783414493979417,0.9379779168109385
ici-162846,0.9884728991083864,0.87935240470491,0.9383649923362868
epinastine,1.0157163612770852,0.880226551670502,0.9386056155248462
mg-132,0.9400722247969052,0.8817311587426111,0.9395176632551975
sr-57227a,0.9851771695240826,0.8826522511397092,0.9397526286158799
valrubicin,0.9677562424141452,0.8832505700881802,0.9397526286158799
azd2858,1.0218233395496676,0.8847664094251327,0.9400352345616985
telotristat-ethyl,0.986522156003753,0.8861746995258367,0.9400352345616985
bifemelane,1.0186044871946192,0.886556347836988,0.9400352345616985
fluticasone-propionate,1.0146636759470158,0.8869257660806483,0.9400352345616985
pd-173074,1.0121397249843866,0.8876540418148137,0.9400352345616985
pci-24781,0.9559383511948475,0.8877641318722064,0.9400352345616985
ots167,0.9615750492887329,0.8880636942956751,0.9400352345616985
golvatinib,1.0298599036790097,0.8909456623152002,0.9423964717617652
ly2784544,0.9843717583346154,0.8930686930710603,0.9439520809889147
benfotiamine,0.9879776949302803,0.8949337866086442,0.9445186826558787
"cp-945,598",1.018976365934084,0.8949537728024597,0.9445186826558787
xbd173,1.0139041628935939,0.8955629803758572,0.9445186826558787
puromycin,0.9638619953406264,0.8966850881981645,0.945013344954657
tanshinone-i,1.0198444268648568,0.8973494139391573,0.9450251833842509
digitoxigenin,1.0314747613338424,0.899546983839872,0.9458949302912181
creatine,1.0118344915208026,0.8999816602916748,0.9458949302912181
pterostilbene,1.0189227691909215,0.9001363642094038,0.9458949302912181
ecamsule-triethanolamine,1.0126344781906014,0.9013303343150254,0.9461643223442906
lappaconite,1.0352886453928405,0.9020233694394544,0.9461643223442906
p5091,0.9800528290083306,0.9023543640878515,0.9461643223442906
carboplatin,0.9897323343961704,0.9062091759355627,0.9488407431102958
cct129202,1.0182473632498177,0.9064999803865438,0.9488407431102958
abiraterone-acetate,1.0159986450552831,0.90687404818351,0.9488407431102958
tmc-353121,1.0199197001947367,0.9082886616529917,0.9496341715403751
nms-1286937,1.040708757775575,0.9114356711912747,0.9522364015983931
jnj-7706621,0.9766895835020785,0.9149423934546553,0.9542960837776766
amisulpride,0.9830360385099184,0.9152258467742075,0.9542960837776766
norgestrel,0.9909979876870105,0.915385600748732,0.9542960837776766
ly2183240,1.012553163426712,0.9163106492502617,0.954572720997213
tazemetostat,0.9872905189828466,0.918813264592717,0.9564912186083896
gefitinib,0.9880635031718643,0.9209823801697488,0.9580600317078551
chlorhexidine,0.9799952257645775,0.9219747998227424,0.958403401827233
iem1754,1.0152672622557657,0.9238161910133024,0.9595262580250103
dichloroacetate,0.9805871643888291,0.9243812050358426,0.9595262580250103
u-0126,1.0109823996697294,0.9258942837445182,0.9601397971345792
foretinib,0.9774723159745956,0.9262993481685365,0.9601397971345792
crizotinib,0.9845425428249742,0.9277380236979039,0.9603703137390405
methyldopa,0.9844201334817306,0.9278491351811877,0.9603703137390405
ubenimex,1.011464741418423,0.9302562219642072,0.961829479296925
oxibendazole,1.0214927379225232,0.930588300632823,0.961829479296925
brefeldin-a,1.0334329720859883,0.9334286374203512,0.9640765441450736
ginkgolide-a,1.0091651370097334,0.9373052776864979,0.966648338356895
pranidipine,1.0059721234865031,0.9378131938947051,0.966648338356895
cgp-37849,1.0096921746387597,0.9379227830359922,0.966648338356895
sb-218078,0.9901802266449018,0.9421747306130921,0.9690090132401648
danazol,0.990569573739894,0.9423238097838577,0.9690090132401648
am-251,1.0103036324007155,0.9433939331966347,0.9690090132401648
ryuvidine,0.9696544857620002,0.943483242621553,0.9690090132401648
midostaurin,0.9797799140162626,0.9435616445441548,0.9690090132401648
thiocolchicoside,1.007732576982521,0.9482690294857811,0.9727578491597209
prednisolone,0.9957048065912556,0.9485565481439988,0.9727578491597209
bumetanide,1.0066118598095286,0.9530185083434657,0.9766414883661437
midodrine,1.0064583171658754,0.9550652017314066,0.9780462469252268
omeprazole,1.0077192171715421,0.9569013242390692,0.9792335333620461
clofoctol,0.9913209355257516,0.9585159096662558,0.9801925945491676
amsacrine,0.9907559929604524,0.961890379073139,0.9824950379699959
k-858,0.9906795987997503,0.9626236316424398,0.9824950379699959
navitoclax,1.006810134040088,0.9628043979553933,0.9824950379699959
amg458,0.9961122317627357,0.9655769986748947,0.9842956492951929
baicalin,0.9944032203919071,0.9664693239379281,0.9842956492951929
cyproheptadine,1.0061992953726158,0.9666096182781402,0.9842956492951929
tasisulam,0.9846471202368525,0.967396124935232,0.9843762358128858
filanesib,0.995301612754273,0.9680493321090093,0.9843762358128858
1-phenylbiguanide,0.9961102836637474,0.9704718988012853,0.9861466555937217
chlorindanol,0.9955166305378816,0.971744034713041,0.9867463987577336
nitarsone,0.9956320953067173,0.973117409350634,0.9874480303859519
s-methylcysteine,1.0039201249949121,0.9763670885700213,0.9890751376294408
azd3463,1.0065232687984764,0.9767355154564787,0.9890751376294408
sb-657510,0.9976302382523947,0.9767715077211271,0.9890751376294408
mln-8054,1.0045453889099332,0.9779732471732715,0.9895995025592473
regorafenib,0.9963987999919862,0.979676446108096,0.9906302009213241
g-1,0.9982761050669496,0.983621189177575,0.9939244837569492
enoximone,1.0047613053306763,0.9844172689792223,0.9940347440425223
cyclosporin-a,1.0019320607502176,0.9866005280324656,0.9952151496749319
batimastat,1.0035342031339443,0.9869618104931079,0.9952151496749319
fexinidazole,0.9993313661716667,0.994113445572117,0.9997102780536746
uh-232-(+),0.9992772381395953,0.9946036237721563,0.9997102780536746
tyrphostin-ag-1478,1.0009549490153713,0.9954611527313492,0.9997102780536746
7-nitroindazole,1.0005567724156603,0.9959699233337629,0.9997102780536746
sr-33805,0.9993201211511374,0.9972801585859553,0.9997102780536746
k-strophanthidin,0.9993425541385036,0.9974099233934627,0.9997102780536746
halofuginone,1.0008283036555707,0.9978859221037856,0.9997102780536746
fr-122047,0.9997747366206506,0.9982234732393044,0.9997102780536746
resminostat,1.0001459538159374,0.9987737410919604,0.9997102780536746
doxycycline,0.9999277041183166,0.9995293325155066,0.9997102780536746
canrenone,0.9999587875118704,0.9997057663917794,0.9997102780536746
fli-06,0.9999521393210324,0.9997102780536746,0.9997102780536746
