tf,rank_42,importance_mean_42,rank_123,importance_mean_123,rank_456,importance_mean_456,mean_rank,in_top20_all_seeds
MLXIP,607,0.00012147513707757203,385,0.0004207292554624611,445,0.00021977460369443537,479.0,False
ELK1,434,0.00023827996858127528,670,0.00010274346144948747,334,0.00031752359457255585,479.3333333333333,False
DOT1L,278,0.0003985558598466896,467,0.0003243772653907702,695,7.390352998489409e-05,480.0,False
PML,524,0.00017143270409206073,626,0.00014760135852129403,291,0.00036772849489352666,480.3333333333333,False
ZFPM2,728,5.4322256965044105e-05,234,0.000734256568621001,480,0.00019468076636092684,480.6666666666667,False
SIX4,226,0.000467586803675989,583,0.00018346632535240408,633,0.00010405296223559685,480.6666666666667,False
FOXO1,312,0.00036026031238141815,759,3.01841908955271e-05,372,0.0002774785423797987,481.0,False
GBX2,631,0.00010884562934120088,448,0.0003416475429441396,368,0.00028054299098965714,482.3333333333333,False
HSF4,335,0.00033540115490400996,662,0.00011128938487645152,450,0.0002155263955363339,482.3333333333333,False
SMARCA1,446,0.00023300969549426776,367,0.00044107458325015614,634,0.00010277579498520164,482.3333333333333,False
AIP,426,0.00025065992799062025,318,0.0005325087256094872,704,6.907465116049482e-05,482.6666666666667,False
ZBED1,735,5.063881009141498e-05,339,0.0005036473478352229,375,0.0002743052468276525,483.0,False
TOX,334,0.0003385186278826564,459,0.00033156382673813357,658,8.886168790215007e-05,483.6666666666667,False
E4F1,507,0.0001832355046756771,660,0.0001116196851577997,285,0.0003706376456358901,484.0,False
POU3F2,536,0.00016455170824449604,443,0.00034856297253499537,473,0.0001985218590127922,484.0,False
NR5A1,510,0.0001807634760304857,591,0.0001762526809615696,355,0.0002971835948563129,485.3333333333333,False
RARA,304,0.00036832898951450426,687,9.032710047070698e-05,466,0.00020300511614522497,485.6666666666667,False
TCF15,566,0.00014625375584645636,366,0.00044169238729161657,526,0.00016385295012613906,486.0,False
SOX7,288,0.000392863518231245,555,0.0002123467353075367,618,0.00011017701520726729,487.0,False
PAX6,597,0.00012874646206416753,666,0.00010667576233579939,198,0.0005052448580527473,487.0,False
FOSL2,235,0.00044716143302001444,685,9.151928115484638e-05,542,0.00015093746795304415,487.3333333333333,False
PIN1,483,0.00019916614327794989,380,0.0004243376757985419,600,0.00011758727952582149,487.6666666666667,False
CRX,402,0.0002726687427387774,328,0.0005166791233105786,734,5.427607623367046e-05,488.0,False
NR4A1,548,0.00015830128679130158,309,0.0005436253683607598,607,0.00011367633779390086,488.0,False
PAX3,594,0.00013222393803082676,372,0.00043575525618314606,498,0.0001802114962564896,488.0,False
ESRRG,325,0.00035041493083554087,429,0.000366631253586313,712,6.431683522747838e-05,488.6666666666667,False
RREB1,386,0.00028351647861165583,616,0.0001582071533558712,464,0.00020379600377826577,488.6666666666667,False
RLF,603,0.00012588147689105298,618,0.0001567669405355418,246,0.00041169380169363154,489.0,False
LMO2,511,0.00017999850842381255,708,7.107871784548728e-05,253,0.00040498892682686954,490.6666666666667,False
ASCL1,344,0.00032560726961519595,461,0.00032978016858550927,668,8.599790677373787e-05,491.0,False
MTA2,724,5.850303831831921e-05,353,0.00046876204187080447,397,0.0002549227479958614,491.3333333333333,False
ID3,635,0.0001061479259898547,248,0.0007023448206382454,596,0.00012233670878372598,493.0,False
SMARCA5,625,0.00011153732050435868,225,0.0007508894753052366,630,0.00010489872577130137,493.3333333333333,False
STAT5A,532,0.00016673811412395233,569,0.00019934446064243357,380,0.00026989260190689356,493.6666666666667,False
NKX2-2,389,0.00028182864947335804,761,2.9549246758878407e-05,338,0.00031334658997435105,496.0,False
ZBTB7A,636,0.00010613788167850571,587,0.0001805476746416058,266,0.00039110711033131474,496.3333333333333,False
HOXB6,471,0.0002107022446080698,704,7.557541642046489e-05,318,0.00033511907031424926,497.6666666666667,False
NR1D1,662,9.3546951028468e-05,659,0.00011265880063795272,173,0.0005621204386305621,498.0,False
NR2F1,568,0.00014572837820499748,488,0.00029214409181770924,439,0.00022260613390430578,498.3333333333333,False
HOXA7,283,0.000396220988091734,606,0.00016567961740127595,608,0.00011353842100210916,499.0,False
MTF1,115,0.0007440906257133148,676,9.861378262857298e-05,707,6.697548166405822e-05,499.3333333333333,False
MKX,396,0.0002775780691424953,726,6.125594447196777e-05,377,0.00027169777368988326,499.6666666666667,False
HDAC4,309,0.0003629208130419239,575,0.00019063127450119117,615,0.0001110260038854683,499.6666666666667,False
TBX15,326,0.0003502898176851555,549,0.0002195237647163484,624,0.00010788066099239173,499.6666666666667,False
SIN3A,599,0.00012835086440744726,501,0.0002776400409939842,403,0.000249172374141739,501.0,False
GLI3,515,0.0001774689059847002,418,0.00038930087202884624,572,0.00013327033549399636,501.6666666666667,False
ELF1,526,0.00017059861024928537,650,0.00011979670664907121,329,0.00032167228401345767,501.6666666666667,False
DEAF1,572,0.00014446597953627298,270,0.0006277585635788538,663,8.803192405814502e-05,501.6666666666667,False
NR5A2,519,0.00017438880830540754,540,0.0002333339228857078,449,0.00021658575894028246,502.6666666666667,False
DBP,216,0.0005136095662278835,728,5.8719102294188275e-05,568,0.00013458673850623649,504.0,False
TBX5,482,0.00019925991978068808,530,0.0002462438712124519,502,0.0001758391352243057,504.6666666666667,False
NFYA,264,0.0004130246807797062,682,9.403195852009105e-05,569,0.00013357185156337437,505.0,False
ESR2,244,0.00043504628419296665,720,6.565970999896777e-05,556,0.0001409924487416681,506.6666666666667,False
TGIF1,409,0.0002637663067368769,721,6.397939527211996e-05,392,0.0002600162434425852,507.3333333333333,False
PIAS1,369,0.00030404127394859006,758,3.1333548614129263e-05,399,0.00025448710154953665,508.6666666666667,False
YY1,360,0.00030801244214513423,760,3.0035420386187788e-05,406,0.000246110554075351,508.6666666666667,False
HIF3A,540,0.00016276431230807881,624,0.00015058721674895045,363,0.00028336506893262566,509.0,False
NRF1,480,0.00020286419479623763,594,0.000174787752281659,453,0.0002126570459839775,509.0,False
MIXL1,448,0.0002298526710960273,593,0.0001748730287682988,488,0.00019058166869647474,509.6666666666667,False
IRF2BPL,606,0.00012290686343917378,311,0.0005416104729165179,613,0.00011113028630595842,510.0,False
ZBTB16,585,0.00013667980158171497,746,4.175692087797374e-05,200,0.0004989968735819937,510.3333333333333,False
ATF1,291,0.00038918381872835283,519,0.0002620236988153727,721,6.135506590109297e-05,510.3333333333333,False
SNAI1,703,6.900809140378524e-05,661,0.000111314425379133,168,0.0005703032054911587,510.6666666666667,False
PITX2,600,0.0001280376192233124,307,0.000546906534950584,625,0.00010760830909771185,510.6666666666667,False
ZFP42,215,0.0005164644189996827,741,4.461369429090061e-05,577,0.00013239622383266715,511.0,False
IRX4,626,0.00011085083843047896,610,0.00016382269382120285,299,0.00035953996537114796,511.6666666666667,False
NFE2,550,0.00015582764214369408,319,0.0005315029790360561,666,8.747215518048384e-05,511.6666666666667,False
LHX4,403,0.0002707572704931601,444,0.00034653266635414735,689,7.52189948436601e-05,512.0,False
MEF2D,542,0.00016174452045533778,450,0.00034066491433336387,545,0.00014924241833630896,512.3333333333334,False
RARB,451,0.00022824894730199435,718,6.612506880503679e-05,371,0.00027761802120139555,513.3333333333334,False
SON,663,9.279367405366484e-05,279,0.000618339738249426,598,0.0001195691593404528,513.3333333333334,False
MXI1,754,3.729890309898995e-05,156,0.0009645498126412184,631,0.00010468245863673033,513.6666666666666,False
ZNF436,620,0.00011436107470699702,230,0.0007445281007676385,691,7.507565538887637e-05,513.6666666666666,False
HOXA4,573,0.0001437053434230937,258,0.0006691726480450156,713,6.427951674505962e-05,514.6666666666666,False
ELK4,273,0.00040490194388357025,520,0.0002593240542616761,752,4.1282345903853766e-05,515.0,False
LMX1A,730,5.402417825321622e-05,295,0.0005777127611178333,521,0.00016571118004032377,515.3333333333334,False
KLF10,666,8.968631865538114e-05,453,0.00033822836590071813,429,0.00022709605437312624,516.0,False
BRCA1,354,0.00031276112930079376,577,0.000189757726351066,620,0.00010905636482933136,517.0,False
ZNF423,500,0.00018960025785087385,633,0.00013874394846750832,419,0.00023585834105688264,517.3333333333334,False
ZFP64,649,9.984801418867887e-05,532,0.00024362348947513303,373,0.00027736515504316094,518.0,False
NPAS4,327,0.0003462053001853884,629,0.0001448282742427237,604,0.0001156002419906365,520.0,False
ZNF202,440,0.0002354758437248124,354,0.0004666110143123886,766,3.513698759618287e-05,520.0,False
KDM2A,651,9.93021535199053e-05,702,7.694066677934394e-05,208,0.0004785544831038075,520.3333333333334,False
FOXO3,632,0.0001087045558705313,478,0.00031391414223903803,452,0.00021306919101615415,520.6666666666666,False
NRL,756,3.6677326716490675e-05,345,0.000490228713371118,461,0.00020523316485113438,520.6666666666666,False
STAT4,622,0.00011301486050414992,196,0.0008299383817674508,747,4.49191143378508e-05,521.6666666666666,False
MBD2,513,0.00017922444018362663,752,3.663332686077217e-05,302,0.00035498257093016707,522.3333333333334,False
PREB,161,0.0006370217823848978,707,7.145602205534244e-05,700,7.075291155789535e-05,522.6666666666666,False
ZNF354C,584,0.0001391058141633273,512,0.0002680272596218415,474,0.00019737600500362035,523.3333333333334,False
MYT1,504,0.0001857988370788503,304,0.0005527067582575414,764,3.567552268739774e-05,524.0,False
KLF7,443,0.0002349615037997644,623,0.0001511749440251978,510,0.00017129431286916184,525.3333333333334,False
NCOR2,705,6.760205273318813e-05,571,0.0001988563133112841,301,0.00035592013340867584,525.6666666666666,False
KLF17,545,0.0001598868258304609,499,0.0002783689287615275,534,0.0001581254728091005,526.0,False
ERG,588,0.00013606558804619425,486,0.0002971710745799955,509,0.0001729561400571294,527.6666666666666,False
LITAF,743,4.491836618612841e-05,288,0.0005935699405888569,554,0.00014266290703758523,528.3333333333334,False
GLI1,710,6.509850651286108e-05,381,0.00042424883422702834,495,0.00018233636152823843,528.6666666666666,False
KMT2B,314,0.0003576058045451425,686,9.107589674482425e-05,587,0.00012651631970393075,529.0,False
NR2F2,374,0.0003003564410982673,458,0.00033207356359594775,757,3.780221649497775e-05,529.6666666666666,False
MTA3,497,0.0001907361656569926,464,0.0003273273334729531,628,0.00010661406966634827,529.6666666666666,False
PRDM4,677,8.33191201030042e-05,216,0.0007666173739766457,698,7.214226107090795e-05,530.3333333333334,False
GATA5,547,0.00015841400496548997,426,0.00037188976082716454,621,0.00010862585206266982,531.3333333333334,False
RORC,412,0.00026145245239163296,637,0.0001349835807890155,546,0.00014908823585942216,531.6666666666666,False
NR0B1,741,4.652039618408156e-05,276,0.0006200556408381972,582,0.0001280270354446643,533.0,False
IRF8,706,6.64969775375005e-05,377,0.0004273403745476874,518,0.0001668849157188864,533.6666666666666,False
SOX18,582,0.00013984067953915104,421,0.0003821830986811564,599,0.00011776417424223176,534.0,False
SIRT1,656,9.728844975573779e-05,320,0.0005299691114707842,627,0.00010670640398733198,534.3333333333334,False
FEZF2,452,0.00022799267846053363,767,2.0742543100458065e-05,385,0.0002638736671156728,534.6666666666666,False
HDAC7,561,0.00014929290666094113,522,0.0002585632410476578,522,0.00016555826360245467,535.0,False
NFE2L2,260,0.00041437027076343924,740,4.582911571929165e-05,609,0.00011281499158402849,536.3333333333334,False
HOXA5,621,0.00011390394067132135,639,0.00013374427603731888,352,0.00029925513359020954,537.3333333333334,False
MNX1,659,9.50527246872794e-05,630,0.0001438275545283294,327,0.00032305883289643935,538.6666666666666,False
NEUROG3,694,7.631607879403914e-05,333,0.0005103356519970421,590,0.0001255708203713928,539.0,False
NUPR1,702,6.937086694828547e-05,368,0.00044090103856984626,547,0.00014771765939492593,539.0,False
OLIG2,672,8.60501613900486e-05,188,0.0008505012173731247,759,3.748138752602051e-05,539.6666666666666,False
CDX1,533,0.00016605638584086122,611,0.0001626360516101241,476,0.00019629403471877924,540.0,False
SREBF1,611,0.00012052907222272496,507,0.0002744378937842901,503,0.00017553597657834788,540.3333333333334,False
VSX1,697,7.302646097838134e-05,266,0.0006396419845590241,664,8.763836130883233e-05,542.3333333333334,False
SOX3,623,0.00011217301950579757,559,0.00020657566466125542,446,0.00021931503889652848,542.6666666666666,False
DLX3,441,0.00023540250296002452,446,0.00034343845618423074,742,4.673170776580912e-05,543.0,False
DLX2,617,0.0001154204994579135,439,0.0003517083718951185,576,0.00013253961656566776,544.0,False
MYF5,567,0.00014593123985446943,553,0.0002140864103101635,513,0.00016925298501229753,544.3333333333334,False
E2F6,520,0.0001740869909461678,643,0.00012841801581640593,471,0.00019901734871189436,544.6666666666666,False
MAFB,407,0.0002683473802476604,668,0.00010476972055891676,562,0.00013912858595472932,545.6666666666666,False
PEG3,411,0.0002618810342896309,483,0.000302444937309095,746,4.541160624707131e-05,546.6666666666666,False
PLAGL2,243,0.00043594556077688606,747,4.072376874335525e-05,651,9.176264983886651e-05,547.0,False
FOXH1,454,0.00022552175540002997,715,6.795021873916663e-05,475,0.00019718408024842077,548.0,False
FOXA3,580,0.00014044399559183645,528,0.00024839581636005084,539,0.00015423944639945657,549.0,False
PAX2,581,0.0001403599913950526,409,0.0003959003703185414,657,8.909604361296067e-05,549.0,False
HOXC8,380,0.0002946473417165235,739,4.621124353382749e-05,528,0.00016234664389853725,549.0,False
YAP1,410,0.00026226615536319457,554,0.000213784340165589,684,7.705410729816762e-05,549.3333333333334,False
ZNF24,595,0.00013054034320880703,652,0.00011919329507855647,405,0.00024693728954396045,550.6666666666666,False
KDM5C,652,9.844858132882192e-05,574,0.0001911919429899585,432,0.0002262263138329052,552.6666666666666,False
FEZF1,444,0.0002344849634606693,648,0.00012292137462006366,567,0.00013470716824789028,553.0,False
CREM,506,0.0001836676338880903,694,8.029436371819456e-05,462,0.00020518107177133172,554.0,False
JDP2,496,0.00019136572598199564,497,0.0002795095018896201,671,8.547477428971268e-05,554.6666666666666,False
ETV6,372,0.00030209711944321913,552,0.00021442440670811763,740,5.0185413080112774e-05,554.6666666666666,False
FOXI1,615,0.00011739517667394645,396,0.00040695384002516,654,8.963877011863684e-05,555.0,False
NFYB,673,8.556724703518712e-05,470,0.0003202379161727935,523,0.000164784055312573,555.3333333333334,False
BHLHE40,609,0.00012114407717107993,700,7.74814548818044e-05,366,0.00028146555831309536,558.3333333333334,False
ARID3A,700,7.144003810307967e-05,539,0.00023427882003047807,437,0.00022317851328262412,558.6666666666666,False
SRF,685,8.095168885888322e-05,568,0.00019939880923722987,424,0.000233361241658837,559.0,False
POU5F1,654,9.804972917681562e-05,678,9.692876090449548e-05,349,0.0003011313876730569,560.3333333333334,False
FHL2,637,0.00010610518080339358,654,0.00011735393845948707,390,0.000261701904870885,560.3333333333334,False
SP6,722,5.9614746305346564e-05,308,0.0005464166242745705,652,9.142250161348233e-05,560.6666666666666,False
ZNF384,560,0.0001495098172337307,433,0.00035799411982610985,690,7.519236317423818e-05,561.0,False
ZBTB4,227,0.0004647884746770036,756,3.3659904298650126e-05,701,7.025452587904088e-05,561.3333333333334,False
NCOA3,650,9.94170921556457e-05,351,0.0004763449731013459,688,7.596567416421543e-05,563.0,False
BTG2,661,9.418280698097857e-05,651,0.00011929483724943015,378,0.00027158207605066997,563.3333333333334,False
SP7,683,8.166113792952525e-05,352,0.0004760092861584836,660,8.863173903724449e-05,565.0,False
POU4F3,437,0.00023653660703833643,658,0.00011316013320317848,602,0.00011695279802166404,565.6666666666666,False
NR4A2,695,7.628900887842367e-05,710,7.001158835563639e-05,295,0.00036330165036788185,566.6666666666666,False
SOX6,665,8.981396831586608e-05,699,7.825250333301923e-05,339,0.00031271754696580035,567.6666666666666,False
TFAM,669,8.70253611176188e-05,536,0.00023697297103464018,501,0.00017724618007350452,568.6666666666666,False
FOXO6,385,0.00028481205015740477,717,6.641500448859954e-05,610,0.000112026385481427,570.6666666666666,False
MYB,570,0.00014539291272754008,617,0.00015815067897826586,529,0.00016205647756351027,572.0,False
FOXP3,466,0.0002138521808584907,603,0.000167452572510008,647,9.37079185622079e-05,572.0,False
PTF1A,604,0.0001254360994328801,369,0.00044019685256127116,745,4.5901277292654875e-05,572.6666666666666,False
TLX2,468,0.0002120661150856353,614,0.00016081108978224537,640,0.00010006110092750518,574.0,False
TSC22D1,716,6.084222052598334e-05,566,0.0002019604605789716,440,0.00022242736006526022,574.0,False
RB1,688,7.940009059104864e-05,625,0.00015004415252640297,409,0.0002442801506310757,574.0,False
NR2C2,745,4.346080587228326e-05,560,0.00020557881232159133,417,0.00023690407672829954,574.0,False
SOX17,739,4.913056830527818e-05,427,0.00036996708717417664,557,0.00014088399117292394,574.3333333333334,False
ARID3B,461,0.0002196062902261143,607,0.0001655664729806824,656,8.942435722370978e-05,574.6666666666666,False
CLOCK,417,0.00025686468286563246,701,7.729365301078029e-05,606,0.00011518339531386432,574.6666666666666,False
NEUROD1,321,0.00035338743954884137,667,0.00010509221582803245,743,4.667713304789259e-05,577.0,False
KDM5A,516,0.00017731994979493365,538,0.00023497505245276525,677,8.253609145491441e-05,577.0,False
HDAC9,762,3.3917256050733954e-05,393,0.0004098771093016363,583,0.00012795411814717133,579.3333333333334,False
POU3F4,421,0.00025195754834716024,563,0.0002039287569011845,754,3.9740359480255556e-05,579.3333333333334,False
POU2F2,668,8.765627724557996e-05,688,8.869725673385929e-05,383,0.0002686045526471307,579.6666666666666,False
NR2F6,752,3.827843957365627e-05,330,0.0005152784930639124,661,8.840178891618548e-05,581.0,False
NKX6-1,583,0.00013953058284889929,495,0.00028052396665964005,667,8.666328343977194e-05,581.6666666666666,False
NKX2-5,565,0.00014690123667592024,493,0.00028625092184511505,693,7.479734732772737e-05,583.6666666666666,False
NR1I3,732,5.210784801011993e-05,456,0.00033423514791634676,564,0.0001377114646071608,584.0,False
TFDP2,387,0.0002830267473351948,753,3.659991965881118e-05,617,0.00011048092669879549,585.6666666666666,False
KLF2,624,0.00011208162758177568,531,0.0002446760657214713,603,0.00011680383019379957,586.0,False
HEY1,727,5.4357957051681837e-05,730,5.598985005190805e-05,308,0.0003491545986628008,588.3333333333334,False
ARID4A,474,0.0002078783319313626,541,0.00022825400101696275,753,4.057804536736293e-05,589.3333333333334,False
ARX,598,0.0001286442477655128,537,0.0002351671927788795,636,0.00010191425457409505,590.3333333333334,False
TCF7L1,646,0.00010113489943948521,727,6.078831969110373e-05,400,0.00025406315289315404,591.0,False
TFAP2D,715,6.098262560506169e-05,442,0.0003503237247500555,619,0.00010985390588690403,592.0,False
ZNF160,768,2.333708636739678e-05,765,2.6042979709734745e-05,243,0.0004170114539661971,592.0,False
HCFC1,555,0.00015254104103536466,609,0.00016395285548710626,612,0.00011187241638439941,592.0,False
ZNF236,502,0.00018608937881588983,647,0.00012520559112538126,629,0.00010622928278170355,592.6666666666666,False
SSRP1,569,0.00014557427997124165,724,6.275371943224062e-05,485,0.00019292447101096596,592.6666666666666,False
DMRT1,593,0.00013226473680388705,460,0.0003309905701330122,727,5.827262042921368e-05,593.3333333333334,False
NRG1,458,0.0002223948660269853,706,7.287131432385443e-05,616,0.00011078722724693952,593.3333333333334,False
HOXB5,675,8.461573174551604e-05,452,0.00033839654478277117,655,8.944536263429241e-05,594.0,False
TCF7L2,709,6.534130859503159e-05,621,0.00015148045171351689,454,0.0002126158231331746,594.6666666666666,False
THRA,714,6.24042476173062e-05,561,0.00020554861681155285,511,0.00017102552026520271,595.3333333333334,False
HES1,453,0.00022612321679320524,565,0.00020228101282376002,768,3.456257022966208e-05,595.3333333333334,False
TEAD2,315,0.0003572851166512864,750,3.85152706581776e-05,722,6.0341244278561135e-05,595.6666666666666,False
MSC,667,8.782247079156232e-05,449,0.00034124268090222773,674,8.441967842222972e-05,596.6666666666666,False
IKZF1,744,4.4306874193033465e-05,517,0.0002622384976430939,532,0.00015866873370255647,597.6666666666666,False
MAFA,738,4.955294036704166e-05,387,0.00041733027488920595,670,8.549427764998627e-05,598.3333333333334,False
MEF2C,505,0.00018549749774771925,734,4.8749188550477705e-05,563,0.00013864914228978512,600.6666666666666,False
FOXP1,549,0.00015731401913399168,705,7.51688972245161e-05,549,0.00014740492179862142,601.0,False
GATA6,306,0.0003652778717340962,763,2.747688230682122e-05,735,5.28357841558516e-05,601.3333333333334,False
ZNF143,577,0.00014186739606025117,656,0.00011544309759267091,575,0.00013263134387688243,602.6666666666666,False
EWSR1,693,7.635273731450077e-05,590,0.0001767349203598287,527,0.00016297553371202866,603.3333333333334,False
JARID2,564,0.00014762674999591388,627,0.00014713524691008692,623,0.00010808008568862316,604.6666666666666,False
SFPQ,579,0.00014103732849669154,558,0.00020718475004535074,678,8.151239429336807e-05,605.0,False
EBF1,529,0.00016782336829099663,613,0.00016187474446985905,675,8.267149151327165e-05,605.6666666666666,False
FOXF2,431,0.0002443014526293017,672,0.00010218989301206834,714,6.426420652279792e-05,605.6666666666666,False
SOX9,719,6.0032505865562666e-05,384,0.0004211754930701883,718,6.249685142088104e-05,607.0,False
ZNF91,535,0.00016495338078882605,567,0.00020130331237548185,719,6.208615028152116e-05,607.0,False
KLF11,514,0.00017789127644901424,602,0.0001680793137700565,706,6.860324430652491e-05,607.3333333333334,False
IKZF4,660,9.423202528992216e-05,434,0.00035799344759928346,729,5.707844149478178e-05,607.6666666666666,False
PLAG1,578,0.00014162978406299467,579,0.00018622821584191377,669,8.566184214872064e-05,608.6666666666666,False
ZFX,546,0.0001587202242593445,636,0.00013503128658350872,648,9.365711642317365e-05,610.0,False
HLF,455,0.00022538069567941199,681,9.505405859647797e-05,697,7.369829975491196e-05,611.0,False
SATB2,627,0.00011074180729958078,689,8.73711483074768e-05,520,0.00016586783309066684,612.0,False
NR1H2,717,6.0676205201256906e-05,709,7.103685828089155e-05,413,0.0002399260643944676,613.0,False
IKZF3,648,0.0001000025361973354,548,0.00022037309730821465,644,9.789399894433507e-05,613.3333333333334,False
SF1,674,8.486685396057896e-05,397,0.00040665473324858766,770,2.6392095598952658e-05,613.6666666666666,False
ATOH7,493,0.000193692242147115,595,0.0001739288394756758,756,3.806762821110793e-05,614.6666666666666,False
GFI1B,686,8.019296729578468e-05,677,9.724394924364098e-05,484,0.00019296684667730887,615.6666666666666,False
RUNX1,400,0.0002745060619831334,745,4.212037970405342e-05,703,6.987604054153212e-05,616.0,False
SATB1,759,3.5531595145997564e-05,723,6.329610040206097e-05,367,0.0002813193425963894,616.3333333333334,False
ZGLP1,574,0.00014369019891350118,516,0.000263572101506394,760,3.7453941820998715e-05,616.6666666666666,False
PHOX2A,587,0.00013608056225376512,582,0.00018462191098115343,683,7.769229830441778e-05,617.3333333333334,False
KLF3,523,0.00017163296844902368,737,4.664662259796849e-05,597,0.0001203177240604272,619.0,False
MAFG,537,0.00016398231723634854,695,8.017850896635537e-05,626,0.00010740446961155958,619.3333333333334,False
ZBTB32,645,0.0001012697717326439,573,0.00019314938459281234,649,9.292198687875718e-05,622.3333333333334,False
GABPA,726,5.4426889805563924e-05,657,0.0001140084676039392,490,0.00018859697321328315,624.3333333333334,False
STOX1,676,8.460853915738825e-05,436,0.00035466296702163,762,3.621882857145083e-05,624.6666666666666,False
BCL6,723,5.948473415776679e-05,564,0.00020299750073690754,588,0.00012580306972525597,625.0,False
CTCF,691,7.800343665048166e-05,431,0.0003635049903151054,755,3.934163090956952e-05,625.6666666666666,False
GCM1,490,0.000195424928307375,683,9.376463229197422e-05,705,6.893580847768945e-05,626.0,False
UBTF,416,0.0002575330380557606,725,6.274497832926113e-05,744,4.6410996600601805e-05,628.3333333333334,False
BCLAF1,433,0.00024017813689859008,771,1.7259022682381335e-05,681,8.001520533505094e-05,628.3333333333334,False
NR2E3,512,0.00017998448679050355,628,0.0001455630947131078,749,4.398767553204903e-05,629.6666666666666,False
NFX1,758,3.604504750864487e-05,400,0.00040443738607515996,732,5.4914416694779874e-05,630.0,False
ATRX,562,0.00014810702186774836,738,4.6329449830726375e-05,591,0.00012449399782419525,630.3333333333334,False
GATA3,765,2.918207942304355e-05,665,0.00010776634237365876,482,0.00019384209024269006,637.3333333333334,False
MYOG,698,7.252488001775032e-05,757,3.298048627501752e-05,460,0.0002052477272668925,638.3333333333334,False
HNF4G,750,3.8638268910084364e-05,514,0.00026609443408564073,662,8.821896133695466e-05,642.0,False
BACH2,748,4.102096612365013e-05,754,3.5512832476465036e-05,436,0.00022467625653503504,646.0,False
FOXN4,771,1.5415285029567393e-05,523,0.0002574800399804989,645,9.627376799931591e-05,646.3333333333334,False
PROP1,692,7.76577970541301e-05,511,0.00026927737072776034,750,4.1947759305216437e-05,651.0,False
HOXD8,725,5.54050482926207e-05,714,6.797460815377576e-05,516,0.00016782204417695263,651.6666666666666,False
ZNF76,751,3.853719304440043e-05,494,0.00028554454991425507,717,6.364785850387238e-05,654.0,False
HESX1,492,0.00019431392339549458,716,6.746267152982799e-05,761,3.652040667670021e-05,656.3333333333334,False
SPIC,608,0.00012141470577978797,646,0.0001260532134865295,716,6.402930295328615e-05,656.6666666666666,False
GTF2I,630,0.00010895352542407043,581,0.00018507786024780546,763,3.571542624685781e-05,658.0,False
HES5,658,9.676617268420766e-05,742,4.390201864322135e-05,574,0.00013285567375174705,658.0,False
POU1F1,763,3.134819716166248e-05,472,0.00031806328197627875,741,4.9692860947644995e-05,658.6666666666666,False
ABL1,655,9.803369460204328e-05,692,8.35657805403185e-05,646,9.435250829838107e-05,664.3333333333334,False
DNMT1,657,9.694189837178459e-05,762,2.8048873575770017e-05,579,0.0001299497087617593,666.0,False
GFI1,764,2.9445936378506715e-05,515,0.000263826527578093,724,5.941614287109611e-05,667.6666666666666,False
SP2,618,0.00011512118792531758,748,3.916008306463702e-05,638,0.00010117887080265532,668.0,False
TBX20,612,0.00012040343508109193,713,6.84833775749272e-05,680,8.015452596356626e-05,668.3333333333334,False
TAF1,720,5.99410400192802e-05,743,4.3693041047965906e-05,548,0.00014752941902687863,670.3333333333334,False
NCOA2,543,0.00016142096721909405,749,3.855333020889399e-05,726,5.838536152723326e-05,672.6666666666666,False
ZBTB38,586,0.0001361986221564676,675,9.904867708857265e-05,758,3.7676703710525835e-05,673.0,False
HIVEP3,689,7.886985158844448e-05,604,0.0001659327934844717,739,5.073719010176197e-05,677.3333333333334,False
KLF1,640,0.0001033663856097953,669,0.00010346977363999967,730,5.681215356562018e-05,679.6666666666666,False
BHLHE41,742,4.530915577542297e-05,641,0.00013248397996187234,659,8.877444237110798e-05,680.6666666666666,False
GATA2,734,5.127940505558675e-05,551,0.0002175522685265054,765,3.521488562721188e-05,683.3333333333334,False
DLX1,755,3.7258250819494414e-05,570,0.00019927609564822916,731,5.638094362301204e-05,685.3333333333334,False
PDX1,731,5.2888637597340335e-05,599,0.00016888703931334186,733,5.427778534555278e-05,687.6666666666666,False
SMARCC1,721,5.9801151716480185e-05,768,2.057014683258403e-05,580,0.0001298455454540696,689.6666666666666,False
NR1H4,749,3.87662676764852e-05,645,0.00012832989614942176,696,7.382494598207393e-05,696.6666666666666,False
RFX2,760,3.463048400559837e-05,622,0.0001512590091062355,709,6.566830080859373e-05,697.0,False
NR1D2,769,2.119687373181023e-05,684,9.212946530419556e-05,643,9.84922800929174e-05,698.6666666666666,False
HOXC13,707,6.641215394154187e-05,644,0.00012840800802609232,751,4.193974186377169e-05,700.6666666666666,False
DNMT3B,687,7.974494607162453e-05,769,2.0168494495335793e-05,653,9.097042225164441e-05,703.0,False
ZFPM1,704,6.785694917901061e-05,671,0.00010260884379352898,748,4.484670250203708e-05,707.6666666666666,False
POU4F1,733,5.1704150966756835e-05,766,2.4760172149568103e-05,637,0.00010120635804826627,712.0,False
DACH1,736,5.037607236066472e-05,679,9.624506008886976e-05,736,5.264595014369199e-05,717.0,False
ZBTB14,746,4.2169185614208495e-05,751,3.788308079149925e-05,687,7.604555019113945e-05,728.0,False
PKNOX1,770,1.929595491180113e-05,696,7.992025670815069e-05,769,2.9519374000174e-05,745.0,False
NR6A1,766,2.48488728043085e-05,764,2.6395968540246926e-05,738,5.154275659268956e-05,756.0,False
